Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-01-16T02:49:18.165Z","Errored, No Charge","auto","No","0","0","0","0","0","0.00"
"2026-01-16T02:45:43.171Z","Included","auto","No","16657","0","53836","3099","73592","0.05"
"2026-01-16T02:38:04.500Z","Included","auto","No","9107","0","84480","2019","95606","0.04"
"2026-01-16T02:17:13.945Z","Included","auto","No","68172","4571","852480","6611","931834","0.34"
"2026-01-16T02:15:40.736Z","Included","auto","No","71581","3163","808846","8002","891592","0.34"
"2026-01-15T15:51:36.546Z","Included","auto","No","17260","23610","278550","5250","324670","0.15"
"2026-01-15T15:48:33.148Z","Included","auto","No","62979","3169","666325","18513","750986","0.36"
"2026-01-15T15:47:35.427Z","Included","auto","No","22168","3227","279374","6213","310982","0.14"
"2026-01-15T15:34:21.700Z","Included","auto","No","14795","0","447744","2623","465162","0.15"
"2026-01-15T15:28:18.112Z","Included","auto","No","22537","0","648960","3447","674944","0.21"
"2026-01-15T15:27:09.210Z","Included","auto","No","17282","0","442880","3207","463369","0.15"
"2026-01-15T15:22:48.218Z","Included","auto","No","57634","0","378368","5220","441222","0.20"
"2026-01-15T15:14:36.037Z","Included","auto","No","7054","0","283136","1623","291813","0.09"
"2026-01-15T15:11:35.558Z","Included","auto","No","30921","74","396032","5958","432985","0.17"
"2026-01-15T15:08:59.879Z","Included","auto","No","6454","0","229120","4082","239656","0.09"
"2026-01-15T15:07:28.617Z","Included","auto","No","1661","0","107264","865","109790","0.03"
"2026-01-15T15:04:30.180Z","Included","auto","No","45735","0","436992","6167","488894","0.20"
"2026-01-15T14:59:32.437Z","Included","auto","No","12737","0","97536","1670","111943","0.05"
"2026-01-12T15:11:53.436Z","Included","auto","No","45184","0","1240064","17595","1302843","0.47"
"2026-01-12T15:06:07.891Z","Included","auto","No","26045","0","157952","3426","187423","0.09"
"2026-01-12T14:34:22.697Z","Errored, No Charge","auto","No","45283","2912","407040","17162","472397","0.26"
"2026-01-12T14:32:35.439Z","Included","auto","No","54719","4460","591360","16283","666822","0.32"
"2026-01-12T14:28:56.040Z","Included","auto","No","15752","1972","80128","5044","102896","0.07"
"2026-01-11T15:44:52.542Z","Included","auto","No","32268","0","151808","539","184615","0.08"
"2026-01-11T15:40:51.758Z","Included","auto","No","83567","0","665344","12751","761662","0.35"
"2026-01-11T15:35:05.395Z","Included","auto","No","7224","727","99929","2540","110420","0.05"
"2026-01-10T13:25:22.826Z","Included","auto","No","77219","113088","1639090","10106","1839503","0.71"
"2026-01-10T13:11:10.657Z","Included","auto","No","104133","15438","2494022","27888","2641481","0.94"
"2026-01-10T12:44:37.020Z","Included","auto","No","50985","2544","452831","7253","513613","0.22"
"2026-01-10T11:02:58.753Z","Included","auto","No","11648","5415","63245","1299","81607","0.04"
"2026-01-09T15:01:19.585Z","Included","auto","No","16837","0","112384","1091","130312","0.06"
"2026-01-09T14:59:44.811Z","Included","auto","No","15833","1456","48640","3547","69476","0.06"
"2026-01-09T14:50:06.693Z","Included","auto","No","1877","0","55296","909","58082","0.02"
"2026-01-09T14:41:45.627Z","Included","auto","No","6013","537","40961","1107","48618","0.03"
"2026-01-09T14:36:40.393Z","Included","auto","No","17513","0","93952","951","112416","0.05"
"2026-01-09T13:18:32.862Z","Included","auto","No","8247","0","48384","1427","58058","0.03"
"2026-01-09T13:04:40.651Z","Included","auto","No","98062","0","1491200","7502","1596764","0.54"
"2026-01-08T15:50:05.668Z","Included","auto","No","24236","0","195584","3549","223369","0.10"
"2026-01-08T15:33:13.052Z","Included","auto","No","40826","0","1275648","7541","1324015","0.42"
"2026-01-08T15:32:44.654Z","Errored, No Charge","auto","No","0","0","0","0","0","0.00"
"2026-01-08T15:30:36.848Z","Errored, No Charge","auto","No","0","0","0","0","0","0.00"
"2026-01-08T15:28:24.346Z","Errored, No Charge","auto","No","1325","0","42752","255","44332","0.01"
"2026-01-08T15:26:24.573Z","Included","auto","No","34066","0","205056","2445","241567","0.11"
"2026-01-08T15:14:17.973Z","Included","auto","No","8702","0","303360","1574","313636","0.10"
"2026-01-08T15:12:40.675Z","Included","auto","No","10163","0","374528","2320","387011","0.12"
"2026-01-08T15:10:51.380Z","Included","auto","No","4794","0","258816","1583","265193","0.08"
"2026-01-08T15:07:53.831Z","Included","auto","No","79526","0","960512","6394","1046432","0.38"
"2026-01-08T13:05:23.699Z","Included","auto","No","0","0","0","0","0","0.00"
"2026-01-08T12:46:45.717Z","Included","auto","No","38858","0","213504","3385","255747","0.12"
"2026-01-07T15:11:01.843Z","Included","auto","No","23741","0","1162240","11531","1197512","0.39"
"2026-01-07T15:05:54.589Z","Included","auto","No","78817","0","248064","21060","347941","0.29"
"2026-01-07T15:03:01.384Z","Included","auto","No","65603","0","197888","3909","267400","0.15"
"2026-01-07T15:01:09.753Z","Included","auto","No","42324","0","92416","2496","137236","0.09"
"2026-01-07T14:46:23.824Z","Included","auto","No","0","57062","190720","7387","255169","0.16"
"2026-01-07T14:41:07.395Z","Included","auto","No","46284","2184","508416","5788","562672","0.22"
"2026-01-07T14:40:00.667Z","Included","auto","No","23606","0","26880","1725","52211","0.05"
"2026-01-07T14:30:05.027Z","Included","auto","No","3513","0","237056","1566","242135","0.07"
"2026-01-07T14:28:17.924Z","Included","auto","No","4702","0","345856","1610","352168","0.10"
"2026-01-07T14:26:53.666Z","Included","auto","No","12455","0","213760","1145","227360","0.08"
"2026-01-07T14:25:00.618Z","Included","auto","No","18679","0","500736","3113","522528","0.17"
"2026-01-07T14:19:50.637Z","Included","auto","No","86709","0","383488","3243","473440","0.22"
"2026-01-06T15:48:14.865Z","Included","auto","No","35502","0","1053696","2889","1092087","0.33"
"2026-01-06T15:44:41.322Z","Included","auto","No","114048","0","341504","8065","463617","0.28"
"2026-01-06T15:33:32.947Z","Included","auto","No","97270","0","504064","26356","627690","0.41"
"2026-01-06T15:31:15.233Z","Included","auto","No","89655","0","357120","2997","449772","0.22"
"2026-01-06T15:13:53.921Z","Included","auto","No","74901","1694","1260525","15052","1352172","0.50"
"2026-01-06T15:06:56.501Z","Included","auto","No","9453","0","59904","1835","71192","0.04"
"2026-01-06T15:05:02.495Z","Included","auto","No","2867","0","99840","656","103363","0.03"
"2026-01-06T15:02:52.757Z","Included","auto","No","15219","79","160768","5559","181625","0.09"
"2026-01-06T14:49:02.741Z","Included","auto","No","2907","0","333824","528","337259","0.09"
"2026-01-06T14:47:03.529Z","Included","auto","No","60856","0","478208","3613","542677","0.22"
"2026-01-06T14:43:22.912Z","Included","auto","No","93966","0","471296","7000","572262","0.28"
"2026-01-06T14:40:53.190Z","Included","auto","No","17815","0","143104","4660","165579","0.09"
"2026-01-06T14:36:59.008Z","Included","auto","No","13248","0","60160","1675","75083","0.04"
"2026-01-06T12:35:26.357Z","Included","auto","No","45830","10573","732416","15035","803854","0.34"
"2026-01-06T12:31:48.935Z","Included","auto","No","38961","0","952320","4081","995362","0.31"
"2026-01-06T12:27:09.318Z","Included","auto","No","40538","0","820736","4548","865822","0.28"
"2026-01-06T12:21:56.887Z","Included","auto","No","56659","2488","557568","6841","623556","0.25"
"2026-01-06T12:17:58.349Z","Included","auto","No","39846","2488","295680","5155","343169","0.16"
"2026-01-06T12:12:15.736Z","Included","auto","No","25355","0","257536","5498","288389","0.13"
"2026-01-06T12:02:49.101Z","Included","auto","No","17052","0","141824","3531","162407","0.08"
"2026-01-05T16:04:26.582Z","Included","auto","No","212587","0","2009088","9453","2231128","0.82"
"2026-01-05T15:57:38.728Z","Included","auto","No","164958","7887","1652846","10311","1836002","0.69"
"2026-01-05T15:50:13.860Z","Included","auto","No","18170","11852","497569","4890","532481","0.19"
"2026-01-05T15:45:07.644Z","Included","auto","No","14647","31639","421199","6463","473948","0.20"
"2026-01-05T15:39:51.061Z","Included","auto","No","80760","41369","652713","8244","783086","0.37"
"2026-01-05T15:35:52.044Z","Included","auto","No","48274","7667","250055","2775","308771","0.15"
"2026-01-04T14:19:01.980Z","Included","auto","No","17243","41969","478043","5751","543006","0.23"
"2026-01-04T14:12:22.648Z","Included","auto","No","59260","27035","517193","8175","611663","0.29"
"2026-01-04T14:01:38.848Z","Included","auto","No","82647","11368","1007280","13192","1114487","0.45"
"2026-01-04T13:55:38.998Z","Included","auto","No","16435","0","578560","10447","605442","0.23"
"2026-01-04T13:48:56.094Z","Included","auto","No","39179","1456","172032","23493","236160","0.23"
"2026-01-04T13:38:49.886Z","Included","auto","No","69723","18590","1063719","13653","1165685","0.46"
"2026-01-04T12:50:22.604Z","Included","auto","No","92293","38201","1280068","11632","1422194","0.55"
"2026-01-04T12:43:04.091Z","Included","auto","No","55424","1972","701184","9863","768443","0.31"
"2026-01-03T15:41:13.170Z","Included","auto","No","48420","1972","671744","8411","730547","0.28"
"2026-01-03T15:40:59.257Z","Included","auto","No","30226","0","43264","234","73724","0.05"
"2026-01-03T15:34:15.106Z","Included","auto","No","25372","0","248832","4178","278382","0.12"
"2026-01-03T15:11:16.425Z","Included","auto","No","9211","0","190976","1481","201668","0.07"
"2026-01-03T15:09:28.796Z","Included","auto","No","6449","0","153600","1641","161690","0.06"
"2026-01-03T15:08:14.428Z","Included","auto","No","18925","0","115712","2223","136860","0.07"
"2026-01-03T14:42:23.705Z","Included","auto","No","19187","0","571648","2877","593712","0.18"
"2026-01-03T14:30:18.469Z","Included","auto","No","9805","0","457216","3503","470524","0.15"
"2026-01-03T14:28:12.672Z","Included","auto","No","54511","0","339712","3773","397996","0.18"
